id	key	section	line	family	grade	effective	written	stated_date	pre_cluster	condition_met	numbers	chars	target	live_flags	dead_flags	scenes	noisy_instruments	cross	address	retest
structural:001	c154da82a4	structural	226	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-29	Y		14	2602	src/sim/load.rs			worldcrack		plants	`src/sim/load.rs`'s kern/bearing test, moving its origin to the footing centre; measured 2026-08-29	The load and the footing describe the same object. That is the actual blocker and it is structural: `torque` is the moment of *this cell's subtree* while `base` is the run of rock at this row, so moving the origin makes the two **more** inconsistent -- an edge cell's subtree is a sub-part of the piece while the run is the whole of it. A per-piece footing is not available either: since ground-resting cells stopped being dependants (§6.5f) each such subtree touches ground only at its own cell, which is the knife-edge reading the run-based width was introduced to replace. Anyone retrying this needs a piece-level object carrying both its load and its contact patch, not a better formula. `Reports/structural-support-model.md` §6.5g, `open-bugs-handoff.md` §S4.
structural:002	836af4b054	structural	230	ONLY-IF	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-28	Y		4	1593	src/sim/load.rs	GROUND_ROOT		strike		destruction,field,worldgen	`src/sim/load.rs` `ground_footing_distance`'s saturating return; measured 2026-08-28	Only if `tick` gains a way to say "held, at an unknown distance" that is not `0` and not `u16::MAX`. Both current values are false claims in opposite directions and the field has no third one. Note the idle-world collapse that sends people to this line is **not** here — it is `dependants`, `Reports/structural-support-model.md` §6.5f.
structural:003	de976d23ca	structural	233	ONLY-IF	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-28	Y		5	1251	src/sim/load.rs	GROUND_ROOT	ROOT_RULE			plants,powders	`src/sim/load.rs` `support_parent`, honouring `is_anchor` instead of `own == 0`; measured 2026-08-28	Only alongside a bearing clamp that is not gated on `parent.is_none()`. The load-flow half of the same repair is what shipped — `dependants`, §6.5f — and it needs no change here.
structural:004	853d372ab7	structural	236	TRIGGERED	DATED-MEASUREMENT	2026-08-29	2026-08-29	2026-08-28	Y		5	1398	src/sim/load.rs			worldcrack		field,plants,powders	`src/sim/load.rs` `dependants`, the two narrower forms of the anchor skip; measured 2026-08-28	If `GRAIN_FOOTING_PROBE` ever grows enough to tell a hillside's scree from a mid-air pile, `is_some()` becomes the strictly better rule and should be taken — it is the one that would stop a falling pile relieving a beam. Until then the give-up branch is load-bearing and the cost is named in §6.5f.
structural:005	239726119a	structural	240	PERMANENT	DATED-MEASUREMENT	2026-08-26	2026-08-26	2026-08-26	Y		16	2073	Reports/structural-support-model.md					field	`Reports/structural-support-model.md` §3, §S's sketched short-horizon gradient; measured 2026-08-26	Never as a clamp of *distance-to-bedrock* -- the two requirements are contradictory, since the horizon must be small to bound the correction and small is exactly what strands. A short-horizon field has to measure distance to something **local that is itself known-good**. The hierarchical `(chunk-component level, distance-to-portal)` potential in the same report is that, is never clamped, keeps a strict order everywhere (`held->unheld` **0** on every world measured), agrees with the exact field on reachability exactly (**0** either way), and packs into the existing `u16` (max level 39, max offset 239). Its open cost is §4.7 of that report, not this.
structural:006	0abd06ef45	structural	243	ONLY-IF	DATED-MEASUREMENT	2026-08-26	2026-08-26	2026-08-26	Y		25	2486	Reports/structural-support-model.md	RECONVERGE_AT,STRUCT_NO_CLIMB,STRUCT_RECONVERGE				destruction,field,plants	`Reports/structural-support-model.md` §5, `structural::tick`'s upward writes; measured 2026-08-26	Only after the field's *range* is bounded. At range 2,577 a single correction can owe 2,400 rounds; at the hierarchical potential's measured max offset of 239 it cannot owe more than 239, and suppressing the fan-out then costs almost nothing. The queue half is separable and worth keeping either way -- a rise that produces no useful information should not fan out to five sites, and that alone is the 7,491 -> 2,568.
structural:007	06aa07f524	structural	246	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-27	2026-08-27	2026-08-27	Y		12	2793	src/sim/rigid.rs	AUX_TRAP,PARTICLE_AUX_MAX,SETTLE_AUX_MAX,STRUCT_NO_GROUND_ROOT				destruction,field,plants,powders	`src/sim/rigid.rs`'s `settle`, and `structural::tick`'s `grounded_root`, as sources of §S's false anchor; measured 2026-08-26	(b) never fires on this scene and stays ruled out. **(a) is not ruled out and this entry is kept as the record of how an ablation can be right and then stop being right**: a per-source ablation is only valid while every *other* gate is held fixed, and ranking candidates by how much each moves the number assumes an independence these two did not have -- one was masking the other. **The false anchor is no longer open**: a write-seam trap in `World::set` (`AUX_TRAP=<frame>`, plus a backtrace) named `particle.rs::landed_cell` twelve times out of twelve, and landing body material at `u16::MAX` instead of `Cell::new`'s 0 takes the oracle from **37,629 wrong cells to 186**. See `structural-support-model.md` §6. Keep both entries anyway: (b) is the cleanest example in this file of a **vacuous** null caught by its own counter, and the pair is why the trap was reached for at all -- two ablations by name is the point at which to stop guessing writers and instrument the seam. **Corrected again 2026-08-27: (a) shipped, but not as `u16::MAX` -- see the next entry.**
structural:008	52ccc3f771	structural	249	PERMANENT	DATED-MEASUREMENT	2026-08-27	2026-08-27	2026-08-27	Y		9	1880		GROUND_ROOT,STRUCT_NO_GROUND_ROOT				field,plants,powders	A flat `aux = 0` as the value `structural::tick`'s ground root writes; measured 2026-08-27	Never as a shipping value while any consumer reads `aux` as a distance to bedrock. Note that **removing the root instead is a separate dead end**: `STRUCT_NO_GROUND_ROOT=1` reaches 1,542 wrong cells, slightly worse than the footing value and at the cost of turning `a_cell_left_standing_on_nothing_is_asked_again` and `a_disturbance_extent_licenses_the_wound_but_not_the_chain` red. It is a diagnosis, not a proposal. And do not reach for `scripts/acceptance.sh` to judge any change here: `grounded` reads 0 through `rockdrop` and `ligament`, so the behaviour gate never fires this rule and returns a green that means nothing.
structural:009	a70a076410	structural	252	PERMANENT	DATED-MEASUREMENT	2026-08-27	2026-08-27	2026-08-27	Y		11	2202		PARTICLE_AUX,SETTLE_AUX				destruction,field	`u16::MAX` as the value a landing writes into `Cell::aux`, at either seam (`rigid::settle`, `particle::place_landed`); measured 2026-08-27	Never as a shipping value while any load rule reads a *relative* order of stored distances -- the defect is not in the number but in the window before it is corrected, and that window is `STRUCTURAL_TICK_INTERVAL` wide by construction. It stays correct as the fallback `seed_landing_aux` returns when a cell genuinely has no body-material neighbour, which is a different claim: there, "no known path" is true.
structural:010	1c87294105	structural	255	PERMANENT	DATED-MEASUREMENT	2026-08-26	2026-08-26	2026-08-26	Y		10	2032	Reports/open-bugs-handoff.md					destruction,field,plants	`Reports/open-bugs-handoff.md` §S, the riser-seeded climb collapse; measured 2026-08-26	Never as a box. No box can have a correct boundary here, because "correct" is not locally observable — that is the whole content of §S. A box would have to *contain a real anchor* rather than trust one, and at ~2,400 weighted steps to bedrock that means spanning the massif. **The cause turned out not to be the framework at all** — `particle::landed_cell` carries a landed particle's `aux` only for `worth_in_aux` (food) materials, so every thrown rock lands at `aux 0`, which reads as bedrock-adjacent and acts as a load sink. See `open-bugs-handoff.md` §S's superseded architecture note for the correction, and `Reports/structural-support-model.md`. That does not revive the box: a region relaxed off a sink is still internally consistent, so a box still cannot tell a correct boundary from a stale one.
structural:011	2d067a9979	structural	258	PERMANENT	DATED-MEASUREMENT	2026-08-26	2026-08-26	2026-08-26	Y		18	2074	Reports/open-bugs-handoff.md	RECONVERGE_AT				field,plants	`Reports/open-bugs-handoff.md` §S, "Ruled out: doing it reactively, inside `tick`"; measured 2026-08-26	Do not retry any purely local rule in `tick` for §S. The measured alternative works and is not local: `RECONVERGE_AT` in `scale_probe` shows one `compute_world_distances` takes the scheduler from 12.49 ms to **0.25 ms** and pending from 53,077 to **6,094**, permanently — so the affected set must be *closed* (invalidate the subtree in old-distance order) and the search run from its boundary, per `Reports/structural-reconvergence-design.md` §1. The set is 67,100 cells, 0.35% of the body, against 45 on an idle control.
structural:012	eb33ee0ae7	structural	261	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	403	PLAN.md					field,plants	PLAN.md M17-adjacent progress entry 'Structural integrity extended to Plant'	
structural:013	382698ed22	structural	262	UNCLASSIFIED	ARGUED-ONLY	2026-09-12	2026-08-22	2026-09-12			1	2087	README.md						README.md 'M17 status' — 'A step's cost now depends on which direction the support comes from' paragraph	**MOOT as stated, checked 2026-09-12 — no un-authored material can regress to the rejected model today, because both of them opt out of the check entirely.** The two shipped solids that author no directional costs are `log` and `nest`, and neither authors `max_unsupported_span` either, which defaults to the `u16::MAX` "never" sentinel (`src/sim/material.rs`, `default_never_u16`). `load.rs`'s `capacity_within` returns `i64::MAX` for that sentinel and says in as many words that such a material *"does not participate in the structural system at all"*; the bearing clamp beside it is gated on `capacity != i64::MAX` so the opt-out holds against bearing too, and its comment names `log` and `nest` as the only two materials in the shipped set that reach it. `assets/materials/log.ron` states the opt-out is deliberate and *"the point of the tier"*. So a directional cost on either changes only the support distance of whatever rests on it, never its own bending — it is never evaluated in bending at all. The ethos reading that a felled log bridging a hollow *"is exactly as strong hanging as standing"* is true and is by design: it does not break structurally by any route. Re-test when a new solid ships with a **finite** `max_unsupported_span` and no directional costs — that material would regress, and nothing today would say so. ~~All three default to 1 (the behaviour they replaced), so an un-authored material silently regresses to the rejected model — new materials need real directional costs.~~ The cheap guard, if one is wanted, is a test reading the raw `.ron` text: every material with a finite `max_unsupported_span` authors all three costs explicitly.
structural:014	8cc0310fdb	structural	264	PERMANENT	NUMBERS	2026-08-22	2026-08-22		Y		2	851	README.md					worldgen	README.md 'M17 status' — 'Confinement is what makes bulk material work, and it replaced the exemption the milestone originally shipped with' paragraphs	Grounded in the world being a 2D slice of a 3D world — in-plane distance cannot observe out-of-plane support. Neither the exemption nor raw distance-only checking should return while that framing stands.
structural:015	e1156de17b	structural	266	UNCLASSIFIED	ARGUED-ONLY	2026-09-11	2026-08-22	2026-09-11		Y	1	1097	README.md					field	README.md 'M17 status' — independent-review paragraph on min_neighbour and burning neighbours	**CONDITION MET AND DELIBERATELY NOT ACTED ON, 2026-09-11 (triage):** `src/sim/structural.rs` already says so -- the defer is kept *"conservatively rather than out of necessity"* now that `Cell::aux` and the burn timer are separate fields, because `burns_into` can still change a material mid-check. The aliasing this entry names is impossible; the behaviour it guards is wanted for a different reason. ~~Holds while Cell::aux is a tagged union shared with the burn timer; reachable in ordinary play because ignite_circle force-ignites stone.~~
structural:016	0cc9eea98c	structural	268	HOLDS-WHILE	NUMBERS	2026-08-22	2026-08-22		Y		2	769	README.md					destruction,worldgen	README.md 'M17 status' — 'Terrain is now genuinely checked, not exempt' paragraph	Holds while relaxation is incremental and paced; the whole-world seeding scan becomes per-chunk under M10 streaming, at which point the cost shape changes and this decision is worth re-reading.
structural:017	7660c29b31	structural	270	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	559	README.md						README.md 'M17 status' — 'That scene's width tracks the span, and has to' paragraph	Re-check the scene width whenever confinement or direction-weighted costs move the effective span.
structural:018	834276eebb	structural	272	HOLDS-WHILE	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	894	Reports/building-rethink.md			ligament			Reports/building-rethink.md §4a "Tried once, reverted, and what it showed" (and §3a)	Holds as long as protection is binary. The multiplier form (§4b) passed all six acceptance cases including ligament and is the recorded way back in — it was reverted only over three stale unit tests and two clippy lints, not on merit.
structural:019	c9c2c9e029	structural	274	HOLDS-WHILE	NUMBERS	2026-08-22	2026-08-22		Y		2	694	Reports/destruction-plan.md			undercut		worldgen	Reports/destruction-plan.md §"The open tension, stated precisely"	Holds while player-built stone and freshly-undercut rock are both merely `attached == false`. A third state, or a capacity penalty decaying with distance from the cut, is what would justify re-testing.
structural:020	f2c351e6a0	structural	276	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	782	Reports/destruction-plan.md					destruction,field,powders	Reports/destruction-plan.md Phase B "Turn the model on for what the player builds" (B1/B2)	Do not reintroduce any cannot-fail guard. Powder should terminate the support chain (so landed debris does not shatter) without zeroing aux or skipping the torque test — a granular pile's bending capacity is approximately none.
structural:021	9cdad64a5b	structural	278	PERMANENT	ARGUED-ONLY	2026-08-22	2026-08-22		Y		1	656	Reports/fracture-mechanics-design.md					destruction	Reports/fracture-mechanics-design.md §0 "The defect, stated precisely"	Unconditional as a criterion. §3.7 adds: its vestigial form keeps passing vacuous tests once superseded — delete `max_unsupported_span` or explicitly reinterpret it, never leave both half-live.
structural:022	42c1fd62c4	structural	280	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	775	Reports/fracture-mechanics-design.md					destruction	Reports/fracture-mechanics-design.md header + §0 (also building-rethink.md §2, underground-definition.md "The deeper reason no reach works")	Geometry cannot distinguish a mountain from a wall someone stacked — the difference is history. Do not retry shape inference unless the distinguishing fact exists as per-cell data.
